product_id,product_category_name,month_year,qty,unit_price,freight_price,total_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price
847632,kitchen,2023-06-26,13,781.23,82.71,10155.99,16,56,2,4735,4.2,52,0,0,0,6,2023,0.656,4721,778.45,0.68,158.25,825.87,0.38,92.14,905.67,0.22,155.81,790.9
950503,beauty,2023-04-22,1,79.4,4.52,79.4,22,234,2,1068,2.3,24,5,1,0,4,2023,0.612,4819,94.39,0.33,13.98,80.78,0.77,6.98,82.58,0.03,13.01,74.4
146574,electronics,2023-06-18,2,377.32,31.65,754.64,22,54,5,301,2.5,69,6,1,0,6,2023,0.612,5248,357.06,0.33,40.2,368.9,0.05,85.61,395.4,0.74,79.25,360.09
361494,toys,2023-01-25,17,775.26,191.74,13179.42,21,66,1,2075,1.9,52,2,0,0,1,2023,0.281,3450,802.66,0.85,138.1,807.89,0.27,68.14,927.76,0.27,111.94,771.9
529883,sports,2023-07-26,3,372.06,92.91,1116.18,9,242,3,1104,3.3,29,2,0,0,7,2023,0.098,2831,386.29,0.02,81.08,415.97,0.29,25.34,416.72,0.79,48.31,363.21
188429,electronics,2023-11-25,16,132.55,25.71,2120.8,8,106,5,4792,3.6,70,5,1,0,11,2023,0.189,3021,124.76,0.39,8.83,145.42,0.57,11.42,144.62,0.55,25.38,127.82
897700,fashion,2023-02-21,18,261.38,45.05,4704.84,8,151,5,667,2.3,17,1,0,0,2,2023,0.216,6579,293.46,0.24,62.05,289.66,0.83,25.06,301.46,0.71,25.11,285.25
200952,furniture,2022-11-21,10,552.03,113.39,5520.3,7,120,5,2719,1.1,45,0,0,0,11,2022,0.174,946,469.94,0.03,77.02,509.69,0.55,68.79,660.69,0.2,116.71,503.27
698691,toys,2022-03-18,17,162.27,37.21,2758.59,17,79,4,3884,3.9,55,4,0,0,3,2022,0.245,4986,150.81,0.22,26.24,182.21,0.46,42.26,184.08,0.15,41.13,174.61
926765,kitchen,2023-07-23,9,599.79,92.28,5398.11,18,136,1,643,3.5,72,6,1,0,7,2023,0.069,6731,634.21,0.18,143.2,580.23,0.07,44.66,679.1,0.42,103.92,651.2
716692,fashion,2023-10-22,19,411.2,23.46,7812.8,22,198,1,323,1.9,11,6,1,0,10,2023,0.269,687,481.54,0.5,92.45,383.07,0.97,30.35,377.06,0.36,25.11,449.68
786885,furniture,2023-05-26,5,320.92,61.58,1604.6,6,22,3,2812,2.3,23,4,0,0,5,2023,0.998,4401,273.85,0.44,45.65,286.43,0.3,39.37,370.88,0.51,67.71,344.16
336985,kitchen,2023-09-24,9,239.61,59.16,2156.49,10,221,3,4522,4.8,67,6,1,0,9,2023,0.511,4247,254.06,0.47,29.78,273.3,0.13,63.07,277.57,0.75,62.14,254.46
844721,electronics,2023-09-21,8,746.3,75.83,5970.4,19,62,3,179,3.5,40,3,0,0,9,2023,0.344,2473,635.23,0.88,96.59,797.14,0.83,187.67,790.31,0.91,70.63,707.0
476716,furniture,2023-08-06,15,375.11,53.53,5626.65,18,231,1,200,3.4,60,6,1,0,8,2023,0.72,843,400.61,0.49,87.06,429.3,0.89,103.1,404.26,0.59,69.71,351.11
155189,furniture,2023-01-03,1,672.48,82.21,672.48,13,241,4,4635,3.6,62,1,0,0,1,2023,0.469,4807,668.48,0.64,166.53,703.75,0.3,53.05,718.42,0.23,64.24,686.3
429922,sports,2022-03-14,16,413.11,52.92,6609.76,8,234,2,3052,4.8,25,0,0,1,3,2022,0.029,3750,413.96,0.65,83.3,475.53,0.55,90.88,429.94,0.3,91.98,416.04
414855,sports,2022-01-03,1,109.92,21.36,109.92,14,169,1,3536,2.4,27,0,0,0,1,2022,0.547,5311,130.65,0.52,27.18,114.84,0.78,20.61,100.49,0.91,10.11,114.78
569298,kitchen,2022-05-30,6,413.24,51.94,2479.44,8,228,5,1450,2.1,40,0,0,0,5,2022,0.304,801,449.93,0.3,85.43,444.67,0.02,24.94,446.38,0.21,78.51,381.63
338344,electronics,2022-11-11,12,471.69,112.36,5660.28,15,217,2,1630,2.5,3,4,0,0,11,2022,0.571,6555,433.36,0.9,88.14,410.24,0.99,75.67,463.57,0.09,77.82,451.51
516004,fashion,2023-06-27,3,428.32,89.06,1284.96,23,166,2,2405,4.2,64,1,0,0,6,2023,0.173,4465,513.58,0.44,50.66,464.46,0.32,87.97,444.5,0.92,55.54,443.07
485172,beauty,2022-11-29,10,740.13,41.1,7401.3,8,225,3,1148,1.5,10,1,0,0,11,2022,0.483,3209,695.6,0.57,93.74,783.95,0.48,142.16,862.54,0.03,198.46,756.69
394208,furniture,2022-01-17,19,822.44,175.76,15626.36,7,98,5,2265,1.8,74,0,0,0,1,2022,0.194,3303,896.52,0.56,144.52,768.76,0.05,71.6,730.5,0.75,168.21,797.54
726605,furniture,2022-06-03,16,714.5,146.17,11432.0,19,211,5,4774,1.9,62,4,0,0,6,2022,0.299,6673,777.45,0.83,124.31,635.52,0.05,74.02,846.26,0.15,99.87,664.21
374932,electronics,2023-12-16,1,537.02,82.32,537.02,5,232,1,3769,3.5,28,5,1,0,12,2023,0.687,3960,616.18,0.53,104.41,521.72,0.11,83.87,563.26,0.67,67.38,575.46
789202,beauty,2023-12-23,12,501.06,74.84,6012.72,24,166,4,4358,3.6,6,5,1,0,12,2023,0.228,4145,495.85,0.46,121.34,436.46,0.32,33.91,592.47,0.19,107.22,534.24
325767,electronics,2022-10-03,12,590.82,128.27,7089.84,20,48,4,2533,2.5,63,0,0,0,10,2022,0.417,4612,646.11,0.46,142.83,626.44,0.92,51.21,543.69,0.9,58.07,549.01
878387,sports,2023-08-11,2,280.41,37.84,560.82,13,69,5,3958,2.1,36,4,0,0,8,2023,0.073,2325,299.78,0.78,64.62,291.93,0.52,55.39,243.68,0.05,26.99,294.39
428542,toys,2023-06-10,13,736.31,60.3,9572.03,12,58,5,2163,4.0,16,5,1,0,6,2023,0.687,1902,738.33,0.33,159.53,862.39,0.33,71.7,785.9,0.3,42.53,683.58
136626,sports,2023-11-11,10,775.46,87.3,7754.6,12,142,4,3125,1.1,34,5,1,0,11,2023,0.539,5307,907.74,0.93,189.42,799.61,0.45,42.65,802.14,0.78,55.18,767.93
234947,fashion,2023-10-10,13,262.48,27.05,3412.24,12,119,4,3678,4.0,72,1,0,0,10,2023,0.814,2372,246.25,0.85,45.76,290.15,0.27,25.25,290.62,0.57,52.78,260.7
825630,furniture,2023-04-04,6,815.45,151.85,4892.7,21,210,2,4141,1.8,55,1,0,0,4,2023,0.535,432,757.14,0.14,76.7,882.64,0.62,57.46,864.79,0.42,98.72,799.44
884892,electronics,2022-10-16,5,768.4,65.91,3842.0,20,85,5,4636,4.6,55,6,1,0,10,2022,0.994,3478,822.68,0.32,181.94,841.31,0.51,89.54,791.45,0.44,52.43,744.14
290781,furniture,2023-04-03,14,399.3,71.46,5590.2,9,58,5,616,2.7,41,0,0,0,4,2023,0.241,269,366.0,0.91,38.78,383.24,0.38,77.44,465.54,0.5,109.89,396.71
641906,toys,2022-08-21,14,820.83,117.54,11491.62,8,161,5,3990,3.6,13,6,1,0,8,2022,0.742,4050,936.16,0.28,182.53,817.03,0.69,169.3,790.62,0.99,86.29,855.59
616911,furniture,2022-09-12,4,134.78,29.37,539.12,15,51,5,3577,1.5,76,0,0,0,9,2022,0.432,4580,130.59,0.32,9.43,120.21,0.39,7.73,127.37,0.67,11.7,130.23
220407,electronics,2023-03-21,5,54.35,7.99,271.75,18,228,4,3709,2.0,59,1,0,0,3,2023,0.376,6480,54.21,0.22,8.64,58.57,0.81,9.61,61.49,0.49,9.5,55.22
506795,beauty,2023-02-22,12,332.64,78.49,3991.68,19,38,5,171,3.8,41,2,0,0,2,2023,0.732,4326,362.18,0.05,41.2,317.96,0.6,21.5,323.68,0.32,69.96,323.23
724472,fashion,2023-03-01,16,521.93,120.09,8350.88,11,132,4,2489,3.2,58,2,0,0,3,2023,0.956,2592,605.33,0.48,115.55,543.89,0.2,47.55,546.5,0.5,122.7,571.1
970412,fashion,2022-10-08,4,335.76,29.23,1343.04,14,238,2,4808,4.1,29,5,1,0,10,2022,0.756,4568,366.48,0.75,81.01,393.69,0.16,81.43,357.56,0.92,39.7,348.1
862898,beauty,2022-10-26,5,849.6,159.07,4248.0,7,147,1,4511,3.3,59,2,0,0,10,2022,0.33,4223,750.17,0.66,39.84,925.23,0.26,226.13,809.72,0.22,160.67,909.46
188050,kitchen,2022-01-08,16,251.6,23.38,4025.6,14,205,5,1231,3.3,77,5,1,0,1,2022,0.51,5239,243.63,0.03,17.75,237.43,0.92,24.77,245.19,0.35,37.91,248.18
313781,toys,2023-03-16,14,274.66,58.96,3845.24,18,117,3,2482,4.4,28,3,0,0,3,2023,0.217,6473,305.57,0.52,71.84,282.93,0.82,58.1,237.37,0.06,40.13,261.28
493039,kitchen,2023-02-25,18,582.3,103.15,10481.4,11,193,5,4333,2.7,1,5,1,1,2,2023,0.62,859,679.96,0.33,66.54,617.68,0.97,73.14,551.93,0.63,76.17,533.27
235540,sports,2023-11-14,15,33.36,3.63,500.4,11,182,2,4658,4.6,59,1,0,0,11,2023,0.403,5081,35.76,0.64,7.01,38.28,0.74,7.92,32.16,0.77,2.75,35.48
613618,toys,2023-01-04,19,662.97,66.18,12596.43,14,138,2,1722,2.5,68,2,0,0,1,2023,0.228,5673,701.86,0.41,149.15,747.71,0.91,122.66,567.42,0.63,121.48,689.24
107755,kitchen,2022-12-08,4,358.4,48.71,1433.6,22,43,5,4034,2.3,66,3,0,0,12,2022,0.021,2432,352.21,0.98,69.78,344.18,0.36,54.82,407.9,0.81,64.78,381.43
202169,furniture,2022-02-19,6,880.64,185.06,5283.84,17,243,3,4190,4.1,78,5,1,0,2,2022,0.925,2943,895.89,0.83,50.55,1032.0,0.62,218.53,1021.43,0.77,133.16,912.19
142525,toys,2022-05-24,5,631.53,132.14,3157.65,23,31,4,836,1.0,28,1,0,0,5,2022,0.079,3020,632.34,0.7,124.62,569.38,0.39,107.75,575.99,0.97,106.6,573.15
365938,furniture,2022-09-04,2,75.43,4.28,150.86,6,102,2,256,1.7,73,6,1,1,9,2022,0.329,2740,65.57,0.52,15.89,71.4,0.86,17.43,80.1,0.45,10.82,74.3
786025,electronics,2022-10-03,15,110.59,12.22,1658.85,21,167,4,330,1.3,17,0,0,0,10,2022,0.19,6175,94.85,0.59,11.74,95.31,1.0,11.68,111.11,0.08,24.42,106.86
259544,sports,2022-09-22,13,106.71,14.36,1387.23,5,196,3,812,3.0,47,3,0,0,9,2022,0.494,2417,113.76,0.44,21.85,102.33,0.75,24.66,95.48,0.54,7.37,105.29
988466,toys,2022-10-15,2,858.78,143.52,1717.56,11,143,5,3730,3.5,71,5,1,0,10,2022,0.195,3176,883.21,0.79,93.0,854.41,0.78,184.15,737.47,0.77,41.29,887.64
342587,electronics,2023-07-16,4,625.12,49.95,2500.48,13,112,3,2008,1.0,73,6,1,0,7,2023,0.736,4176,584.93,0.91,145.93,584.15,0.88,86.87,676.53,0.41,110.87,633.4
140392,beauty,2022-04-06,4,402.02,47.06,1608.08,9,113,1,3460,1.6,50,2,0,0,4,2022,0.225,1913,467.33,1.0,42.84,343.49,0.1,51.58,352.93,0.45,35.78,412.93
401943,beauty,2022-08-31,8,204.42,46.43,1635.36,24,244,4,540,2.2,44,2,0,1,8,2022,0.185,4946,188.54,0.6,20.95,174.51,0.48,40.21,237.51,0.74,17.49,192.58
773263,toys,2022-04-29,9,790.07,114.8,7110.63,22,96,5,3050,2.2,37,4,0,0,4,2022,0.217,3756,865.26,0.68,72.32,927.06,0.73,155.27,889.92,0.02,49.89,789.47
195986,fashion,2022-08-13,6,205.35,40.83,1232.1,16,216,5,3750,1.4,69,5,1,1,8,2022,0.298,1356,231.21,0.4,55.73,227.36,0.61,26.73,226.6,0.66,46.24,194.47
164675,furniture,2023-05-15,18,644.81,94.76,11606.58,14,31,1,4883,1.7,70,0,0,0,5,2023,0.642,1464,737.71,0.01,121.19,705.7,0.54,41.12,738.29,0.71,178.64,646.24
864408,kitchen,2022-02-04,5,694.09,99.25,3470.45,20,171,5,1664,4.4,19,4,0,0,2,2022,0.21,384,793.92,0.7,78.91,780.86,0.39,85.84,615.88,0.97,106.64,665.64
632918,electronics,2022-09-05,11,286.35,49.94,3149.85,19,176,2,2772,3.8,11,0,0,0,9,2022,0.697,4157,322.99,0.93,24.84,312.97,0.22,29.25,306.23,0.73,62.63,270.15
408920,beauty,2022-01-18,9,469.28,47.81,4223.52,14,175,5,2467,2.2,65,1,0,0,1,2022,0.43,5645,474.08,0.86,106.65,408.98,0.92,31.0,432.79,0.13,94.22,510.61
780466,sports,2023-11-29,8,224.0,22.39,1792.0,21,116,4,1804,2.1,65,2,0,0,11,2023,0.197,6942,239.31,0.88,14.96,262.98,0.73,48.53,231.15,0.5,48.79,213.61
859892,kitchen,2023-06-15,16,359.67,89.15,5754.72,8,178,5,3234,1.3,8,3,0,0,6,2023,0.24,4686,413.69,0.4,73.91,359.7,0.61,46.45,350.86,0.41,40.47,368.73
423283,kitchen,2022-06-27,19,869.67,194.63,16523.73,10,122,2,2868,2.4,39,0,0,0,6,2022,0.527,6791,867.15,0.71,149.17,877.24,0.09,60.45,776.47,0.4,39.19,891.66
605062,sports,2022-05-25,1,633.03,125.06,633.03,5,156,4,4181,2.6,41,2,0,0,5,2022,0.379,6919,686.71,0.64,140.34,734.5,0.11,84.76,700.82,0.79,123.08,642.74
109841,kitchen,2022-03-14,9,766.55,59.35,6898.95,7,225,4,239,4.6,4,0,0,0,3,2022,0.514,4373,694.37,0.54,129.41,706.43,0.43,55.16,732.56,0.58,175.46,800.09
375518,beauty,2022-12-12,3,500.32,28.04,1500.96,8,174,1,1187,4.0,53,0,0,0,12,2022,0.813,2750,524.16,0.15,113.9,480.05,0.13,81.47,446.79,0.73,101.65,511.16
635669,toys,2023-07-05,9,237.96,20.25,2141.64,17,189,4,2938,2.9,77,2,0,0,7,2023,0.046,6226,214.01,0.58,12.33,273.48,0.15,37.02,275.51,0.75,14.04,254.6
277390,toys,2023-03-03,12,650.21,154.45,7802.52,22,242,1,2911,1.5,17,4,0,0,3,2023,0.394,4501,702.94,0.3,95.64,670.94,0.08,158.91,583.32,0.69,134.65,588.5
992119,sports,2023-10-06,8,465.49,99.27,3723.92,16,70,5,4521,3.6,62,4,0,0,10,2023,0.415,5743,457.06,0.7,30.25,464.12,0.29,79.71,429.13,0.76,22.39,425.81
974027,beauty,2022-09-08,6,183.86,28.43,1103.16,13,155,1,3406,4.7,7,3,0,0,9,2022,0.251,1738,170.94,0.94,22.4,217.71,0.01,44.2,157.81,0.22,24.66,185.85
331855,fashion,2022-07-23,6,388.81,94.77,2332.86,10,171,1,121,1.3,17,5,1,0,7,2022,0.442,6664,379.58,0.73,61.55,451.43,0.73,52.82,401.06,0.1,88.45,381.01
456726,electronics,2022-12-15,6,582.31,46.19,3493.86,7,179,3,2496,4.4,45,3,0,0,12,2022,0.567,3118,637.92,0.26,107.65,675.82,0.6,135.77,663.17,0.16,88.34,548.77
270541,fashion,2022-05-28,7,669.74,108.38,4688.18,16,50,1,4241,1.7,73,5,1,0,5,2022,0.585,6137,782.13,0.47,183.76,619.02,0.51,121.92,768.81,0.81,143.59,650.02
553554,toys,2023-12-14,8,241.6,20.93,1932.8,7,194,1,4378,3.8,70,3,0,0,12,2023,0.67,2751,206.31,0.56,48.35,276.72,0.99,68.68,268.25,0.96,25.89,248.82
211533,electronics,2022-05-16,14,792.12,88.15,11089.68,20,64,1,4029,1.7,74,0,0,0,5,2022,0.077,6318,719.84,0.73,80.59,855.37,0.48,155.88,803.98,0.94,196.19,848.07
451852,kitchen,2022-12-16,2,360.21,85.74,720.42,13,114,2,2439,3.4,79,4,0,0,12,2022,0.46,4775,395.15,0.15,75.0,393.36,0.87,91.74,418.31,0.01,24.6,337.27
599729,furniture,2023-01-17,1,265.89,59.47,265.89,12,184,3,619,2.0,64,1,0,0,1,2023,0.758,1760,278.93,0.53,53.71,230.46,0.19,51.48,297.4,1.0,52.48,254.85
650659,kitchen,2022-02-11,10,199.75,14.05,1997.5,5,80,1,1145,3.2,29,4,0,0,2,2022,0.455,1209,192.1,0.86,46.38,208.64,0.26,48.77,231.96,0.89,13.21,185.37
636799,furniture,2022-12-08,13,729.63,72.9,9485.19,9,48,1,4249,3.4,11,3,0,0,12,2022,0.656,1274,786.63,0.03,52.54,676.0,0.33,111.29,681.34,0.2,39.76,802.1
299277,beauty,2022-11-28,5,338.12,57.11,1690.6,5,175,4,1769,3.5,65,0,0,0,11,2022,0.59,2747,390.03,0.73,67.64,397.12,0.99,37.65,358.56,0.56,37.31,305.65
813042,beauty,2022-07-09,4,450.56,28.06,1802.24,19,84,2,3841,3.7,15,5,1,0,7,2022,0.465,499,423.66,0.88,55.69,471.54,0.91,78.75,386.38,0.98,20.49,419.72
722573,beauty,2022-04-04,12,223.85,35.82,2686.2,14,210,4,277,1.3,42,0,0,0,4,2022,0.079,3929,228.32,0.8,27.28,238.64,0.45,55.92,231.13,0.47,21.14,218.69
777765,sports,2022-02-02,8,626.9,104.63,5015.2,20,226,5,2506,3.8,60,2,0,0,2,2022,0.633,4683,537.42,0.93,93.24,586.25,0.84,143.4,725.27,0.95,58.59,589.15
521067,furniture,2022-01-07,14,709.5,76.76,9933.0,16,100,1,4756,1.6,3,4,0,0,1,2022,0.535,5262,837.99,0.78,88.75,707.71,0.23,169.31,786.46,0.54,182.76,735.07
903286,kitchen,2022-12-18,3,325.3,35.34,975.9,24,189,5,1301,3.7,73,6,1,1,12,2022,0.006,6547,367.78,0.52,21.03,336.78,0.59,46.55,364.88,0.34,21.27,294.26
450871,electronics,2022-03-07,3,852.22,81.66,2556.66,20,71,4,249,1.5,24,0,0,0,3,2022,0.207,5642,875.04,0.48,179.87,966.6,0.16,203.82,818.97,0.16,141.16,854.75
825194,fashion,2023-12-02,11,56.63,13.43,622.93,7,233,5,1511,2.9,17,5,1,0,12,2023,0.061,6958,67.8,0.03,4.57,60.26,0.58,8.9,56.03,0.1,10.32,53.19
283176,kitchen,2022-06-28,8,145.66,18.61,1165.28,7,76,3,408,2.5,30,1,0,0,6,2022,0.57,4305,135.04,0.02,15.62,129.57,0.22,24.4,174.09,0.71,37.29,149.5
322540,sports,2023-04-22,14,542.24,90.58,7591.36,22,222,1,3100,4.9,37,5,1,1,4,2023,0.015,5995,602.1,0.64,101.75,546.46,0.59,74.49,511.63,0.33,63.17,500.73
574069,electronics,2023-05-07,10,640.22,70.63,6402.2,10,200,5,1039,3.5,36,6,1,0,5,2023,0.842,5467,716.62,0.28,125.23,610.41,0.43,67.46,563.51,0.41,48.64,601.48
600289,beauty,2022-12-28,7,248.09,47.27,1736.63,20,91,3,1306,1.4,13,2,0,0,12,2022,0.947,5850,283.02,0.31,51.86,257.67,0.56,35.66,244.66,0.94,18.19,264.46
771593,kitchen,2023-10-08,4,512.04,35.99,2048.16,17,209,1,2979,3.8,15,6,1,0,10,2023,0.976,2992,558.01,0.81,138.89,519.44,0.16,57.86,572.73,0.2,44.96,553.01
367670,toys,2022-03-22,4,307.0,19.75,1228.0,19,165,1,1694,1.8,38,1,0,1,3,2022,0.227,3728,281.43,0.11,36.66,263.35,0.51,35.46,317.21,0.37,49.11,298.49
885384,kitchen,2022-06-20,15,512.06,101.83,7680.9,10,173,2,3287,2.1,18,0,0,0,6,2022,0.495,6415,451.62,0.28,35.0,472.44,0.32,87.66,443.08,0.91,75.04,521.03
396806,kitchen,2022-07-04,5,603.62,117.91,3018.1,11,107,2,4661,2.5,51,0,0,0,7,2022,0.891,3273,551.18,0.69,42.77,652.53,0.14,58.83,653.51,0.94,135.72,624.79
580764,sports,2022-04-09,10,876.34,90.26,8763.4,16,73,3,4663,4.1,72,5,1,0,4,2022,0.687,4323,1008.15,0.03,153.29,911.85,0.5,169.01,970.51,0.8,204.67,922.06
938749,beauty,2022-08-04,16,426.46,51.61,6823.36,5,180,3,3673,4.8,2,3,0,0,8,2022,0.299,4554,422.49,0.52,53.55,370.44,0.14,23.98,452.46,0.38,98.89,429.51
585461,furniture,2022-08-17,18,593.95,143.41,10691.1,11,32,5,4846,4.7,3,2,0,0,8,2022,0.834,1457,618.4,0.09,143.86,629.1,0.43,31.66,540.48,0.13,44.28,603.29
713705,kitchen,2023-07-13,6,532.89,37.76,3197.34,15,100,5,3706,1.7,51,3,0,0,7,2023,0.574,354,457.69,0.76,69.65,546.82,0.32,52.83,488.59,0.79,97.26,563.11
917761,electronics,2022-08-09,3,306.27,26.53,918.81,9,52,4,432,1.2,3,1,0,0,8,2022,0.73,4927,313.01,0.63,43.94,276.43,0.54,25.01,303.99,0.84,19.62,309.11
977130,kitchen,2023-10-02,15,250.17,34.03,3752.55,10,20,4,4784,4.3,51,0,0,0,10,2023,0.969,5601,248.48,0.61,55.28,212.82,0.48,46.1,244.01,0.71,55.17,252.06
549465,beauty,2023-07-19,14,889.45,94.66,12452.3,24,21,5,2877,2.2,39,2,0,0,7,2023,0.998,4160,922.45,0.22,193.0,860.45,0.13,173.13,787.75,0.34,122.16,850.85
475220,toys,2023-10-21,7,209.96,37.75,1469.72,10,41,2,128,3.3,36,5,1,0,10,2023,0.505,4670,206.04,0.72,39.72,235.76,0.28,43.21,241.62,0.65,43.08,224.16
277237,furniture,2022-03-18,12,717.54,134.98,8610.48,23,236,3,3140,4.9,48,4,0,0,3,2022,0.157,654,628.86,0.3,97.77,643.32,0.56,123.04,842.12,0.7,146.49,709.19
583693,fashion,2023-12-20,4,157.53,24.46,630.12,23,197,4,1297,1.7,71,2,0,0,12,2023,0.62,1356,136.32,0.57,13.21,185.97,0.83,33.96,141.83,0.89,22.92,159.19
926503,kitchen,2023-03-25,14,729.79,125.7,10217.06,18,247,2,2718,2.5,11,5,1,0,3,2023,0.644,5216,862.92,0.09,141.08,758.88,0.06,163.38,763.96,0.14,118.16,749.12
538403,fashion,2023-12-19,14,191.58,26.19,2682.12,8,39,5,3324,4.5,11,1,0,0,12,2023,0.572,4522,203.33,0.1,14.87,213.7,0.09,33.5,191.66,0.26,44.93,193.14
413629,furniture,2022-09-17,6,871.43,176.1,5228.58,9,249,2,236,3.6,56,5,1,0,9,2022,0.422,1545,936.95,0.19,147.44,1038.66,0.8,55.6,865.46,0.4,103.57,861.39
196558,fashion,2023-11-27,9,626.81,36.62,5641.29,23,157,1,2247,4.8,5,0,0,1,11,2023,0.582,4276,733.62,0.22,161.61,590.41,0.34,131.46,660.1,0.81,135.82,625.0
450758,fashion,2023-03-06,7,108.4,12.2,758.8,5,202,2,371,3.5,34,0,0,1,3,2023,0.534,438,113.04,0.13,17.3,114.25,0.26,16.46,109.4,0.89,13.39,99.73
313031,kitchen,2022-02-22,1,633.06,118.31,633.06,15,217,5,652,2.2,40,1,0,0,2,2022,0.945,5558,674.49,0.12,42.96,613.58,0.23,144.61,638.14,0.28,37.76,673.86
979041,toys,2022-10-27,3,555.15,64.36,1665.45,16,80,2,1135,4.2,31,3,0,0,10,2022,0.838,382,573.51,0.88,32.27,488.3,0.97,111.63,499.79,0.5,62.77,508.61
574872,kitchen,2022-04-11,19,323.67,21.27,6149.73,21,190,2,3928,4.0,43,0,0,0,4,2022,0.394,5894,295.05,0.55,65.53,365.01,0.51,47.4,355.62,0.61,28.51,355.2
223288,fashion,2023-11-19,9,256.84,30.56,2311.56,22,168,5,2124,4.7,9,6,1,0,11,2023,0.571,1721,246.32,0.62,23.37,219.4,0.16,51.91,270.45,0.17,37.35,280.97
160636,sports,2022-08-11,3,655.32,126.02,1965.96,10,115,1,330,2.9,22,3,0,0,8,2022,0.566,1923,759.86,0.29,117.88,756.3,0.41,46.68,569.87,0.79,37.84,705.43
865668,beauty,2022-06-12,1,674.98,50.22,674.98,15,133,1,3760,3.0,1,6,1,0,6,2022,0.511,6495,678.59,0.06,139.35,761.44,0.26,138.94,662.43,0.47,137.18,617.83
938314,kitchen,2023-02-08,7,314.67,61.34,2202.69,17,67,5,2764,2.3,76,2,0,0,2,2023,0.058,5738,289.95,0.97,29.18,337.78,0.17,62.93,291.45,0.89,49.01,284.83
786702,kitchen,2022-11-07,19,792.32,162.5,15054.08,24,62,2,793,2.1,66,0,0,1,11,2022,0.713,2488,903.1,0.05,178.35,837.4,0.98,182.58,781.61,0.55,45.0,810.91
211459,furniture,2022-03-12,8,263.88,46.72,2111.04,16,232,1,2856,5.0,21,5,1,0,3,2022,0.731,1438,232.36,0.82,15.12,302.4,0.45,43.63,235.28,0.83,42.14,246.22
188456,toys,2023-08-20,19,90.78,8.97,1724.82,7,188,3,1318,4.9,3,6,1,1,8,2023,0.484,945,97.48,0.67,19.47,78.93,0.69,7.74,96.56,0.05,23.26,98.78
278182,toys,2023-09-10,10,551.89,116.48,5518.9,23,150,4,3216,3.1,22,6,1,1,9,2023,0.902,2880,604.34,0.41,37.95,611.35,0.9,35.97,581.43,0.44,36.43,569.24
776022,furniture,2023-06-27,15,123.15,11.44,1847.25,15,179,4,4743,4.8,76,1,0,0,6,2023,0.984,4150,117.77,0.75,12.42,112.45,0.21,16.13,130.23,0.42,15.8,131.99
788788,fashion,2023-03-27,15,270.7,62.58,4060.5,8,113,1,1646,2.4,65,0,0,0,3,2023,0.813,3549,245.91,0.76,24.92,232.02,0.13,32.63,264.78,0.19,60.62,297.45
854062,furniture,2022-10-21,1,471.25,90.16,471.25,8,77,2,3752,4.4,53,4,0,0,10,2022,0.928,6297,474.5,0.88,108.32,452.07,0.26,54.83,519.65,0.56,29.46,512.56
187240,toys,2023-01-31,1,279.13,17.01,279.13,9,236,4,215,3.5,73,1,0,0,1,2023,0.488,5673,311.02,0.54,48.8,269.22,0.71,47.73,319.58,0.75,74.69,257.09
237892,electronics,2023-01-16,18,217.05,45.55,3906.9,19,247,4,2094,3.9,14,0,0,0,1,2023,0.914,1969,251.85,0.21,55.06,199.13,0.38,31.12,216.12,0.49,53.54,238.0
910249,furniture,2022-05-01,18,641.77,97.09,11551.86,23,69,4,4456,3.9,43,6,1,0,5,2022,0.935,6327,728.65,0.57,121.29,705.17,0.49,51.56,642.78,0.83,82.27,586.61
935868,fashion,2022-03-01,3,505.89,71.09,1517.67,13,204,2,465,3.5,63,1,0,0,3,2022,0.624,3340,449.4,0.1,94.99,528.97,0.02,31.54,589.09,0.29,84.24,534.06
753130,kitchen,2022-07-04,13,760.59,102.0,9887.67,6,121,5,4653,4.4,2,0,0,0,7,2022,0.151,317,705.81,0.38,113.12,891.43,0.0,203.37,807.6,0.3,199.99,798.52
195434,furniture,2022-11-28,18,535.68,91.78,9642.24,22,182,1,558,2.6,35,0,0,0,11,2022,0.152,5989,571.01,0.61,79.93,598.14,0.41,118.69,550.89,0.17,34.14,504.93
161758,kitchen,2022-04-28,19,450.6,87.83,8561.4,17,44,5,2461,4.4,29,3,0,0,4,2022,0.472,5213,494.97,0.25,89.88,513.3,0.15,73.22,499.27,0.78,56.73,439.99
150028,beauty,2022-03-19,6,257.29,58.97,1543.74,16,130,5,987,1.7,14,5,1,1,3,2022,0.736,2616,219.48,0.87,23.55,299.97,0.79,44.76,246.63,0.15,15.46,264.01
722661,beauty,2023-09-14,16,719.1,75.21,11505.6,6,48,4,201,1.8,18,3,0,0,9,2023,0.501,6167,647.12,0.98,151.26,814.18,0.95,59.35,619.48,0.15,123.44,718.76
861369,electronics,2022-10-01,13,201.28,35.46,2616.64,24,207,3,1811,3.9,77,5,1,1,10,2022,0.8,6359,177.71,0.08,41.16,179.41,0.93,18.43,220.54,0.01,39.75,209.49
